specObjID,ra,dec,z
319849339507730432,177.19162,0.45269578,0.1061688
4325909845595410432,177.21525,0.47733233,0.342416
318791334712338432,177.19785,0.46645741,0.1406895
318800680561174528,177.23814,0.49356492,0.1011707
318800405683267584,177.24336,0.45436515,0.1403589
4325927712659361792,177.5093,0.68970818,0.6615405
4325908746083782656,177.24077,0.53078156,0.2660616
319851813408892928,177.44278,0.53292131,0.07693341
4325910395351224320,177.20711,0.36917394,0.3323438
318803704218150912,177.24072,0.37919538,0.1046256
318801505194895360,177.28394,0.35788887,0.2668592
4325920565833781248,177.28138,0.39275352,0.5367961
4325932660461686784,177.49163,0.36407135,0.5699013
4326971144379060224,177.44563,0.42114556,0.4930703
318802604706523136,177.41079,0.37522385,0.1063574
319852912920520704,177.46674,0.463871,0.1350109
319850164141451264,177.45009,0.45422546,0.1346342
5343623306947088384,178.54348,1.3952995,0.4517837
5343632652795924480,178.41786,1.3237423,0.1712544
945812036669958144,177.7462,4.1247369,0.08037525
5365104191445684224,177.76113,4.159216,0.5699663
944630336531228672,177.54509,4.0930182,0.4620915
944631436042856448,177.66321,4.2197659,0.04014511
944632535554484224,177.57463,3.9560452,0.06905372
5365017330027089920,177.65129,4.0024151,0.5727931
5365028050265460736,177.53061,4.0259374,0.461464
5365017604904996864,177.56457,4.000956,0.2400745
944633360188205056,177.55085,3.9697632,0.09914978
944632810432391168,177.6119,4.1024037,0.07530115
5365093746085220352,177.57974,4.0952508,0.4591574
944633085310298112,177.69101,4.0789381,0.3782509
945825780565305344,177.62889,4.1502478,0.07538307
5365025026608484352,177.47268,3.8925431,0.5074797
5365027775387553792,177.48846,4.0095863,0.5075602
945826055443212288,177.52204,3.9735901,0.1457807
5365027225631739904,177.50648,3.9656822,0.5072148
5365037945870110720,177.4045,3.9128028,0.3331266
5365026675875926016,177.48268,3.9399854,0.5724775
5365093471207313408,177.50566,4.2069071,0.3534704
5365094020963127296,177.48024,4.156148,0.4605119
5365083575602663424,177.39158,4.0857966,0.4823613
5365038770503831552,177.38016,4.0659668,0.510775
944635009455646720,177.41222,4.0909127,0.0772165
5365028600021274624,177.45801,4.0553849,0.3763888
5365094295841034240,177.48298,4.1384556,0.4806904
944631161164949504,177.22215,3.894975,0.1530868
5365037396114296832,177.35064,3.8876013,0.250102
5365028325143367680,177.49197,4.0517281,0.481733
944633635066112000,177.43682,4.0441276,0.3776146
944630886287042560,177.41233,3.9986621,0.07578379
945813136181585920,177.87598,4.1520756,0.3798036
945814510571120640,177.80493,4.0746393,0.3202441
945815060326934528,177.81831,4.1294729,0.1766679
5365016780271276032,177.66914,3.9178574,0.4591186
5365016230515462144,177.73652,3.8742564,0.4641051
945812311547865088,177.76226,3.8987485,0.1527256
5365005785154998272,177.81218,3.9581489,0.550158
945825505687398400,177.73234,3.9042449,0.3324692
945814785449027584,177.74909,4.0390919,0.0495624
945815335204841472,177.76492,4.0101047,0.23176
5324618523238223872,177.31798,3.6508378,0.5679919
945824681053677568,177.47441,3.6112313,0.06864188
945823856419956736,177.44867,3.5612193,0.1046996
945823306664142848,177.47366,3.8170666,0.3333063
5365025576364298240,177.47453,3.8192826,0.4564492
945822756908328960,177.50644,3.800013,0.06767877
5365027500509646848,177.42989,3.7274619,0.281274
945824406175770624,177.42424,3.7326065,0.1323299
945823581542049792,177.51064,3.7350214,0.2681827
5365025301486391296,177.49839,3.6899131,0.3520058
5365034922213134336,177.3587,3.6872553,0.2684831
5365034647335227392,177.417,3.6073738,0.3997414
945824131297863680,177.39209,3.5917068,0.1285803
579938541992175616,177.86999,3.6294562,0.07971264
5365013481736392704,177.77988,3.5345433,0.5033566
579928646387525632,177.75457,3.5577773,0.1277354
5365003036375928832,177.82928,3.8040767,0.5436875
5365012382224764928,177.75925,3.7281724,0.504069
5365006060032905216,177.79434,3.7139027,0.6451868
5365002486620114944,177.80541,3.730165,0.5444003
5365023927096856576,177.565,3.5246481,0.4685681
579928371509618688,177.70036,3.5755045,0.1299229
579927821753804800,177.65574,3.549134,0.2694409
579931395166595072,177.62923,3.5331773,0.04695129
5365014031492206592,177.71192,3.6508625,0.5324907
579929196143339520,177.75424,3.6815651,0.07970622
579926722242177024,177.71658,3.5986571,0.1280209
945824955931584512,177.70777,3.5875639,0.1277902
579938267114268672,177.84141,3.6784665,0.1234132
5324628968598687744,177.58917,3.609298,0.5097094
945826605199026176,177.6427,3.6471965,0.08298942
5365014581248020480,177.58751,3.6749592,0.5076622
5365024476852670464,177.55922,3.6310594,0.509211
5365023377341042688,177.57367,3.6164965,0.5103301
945825230809491456,177.5984,3.6376521,0.2051884
5365003586131742720,177.85387,3.8543687,0.5721756
5365015680759648256,177.71463,3.8066328,0.5338894
5365015131003834368,177.74606,3.7393895,0.5658955
945822482030422016,177.59725,3.7779691,0.2684639
945822207152515072,177.57667,3.7674408,0.08088696
5365014856125927424,177.58255,3.8223463,0.39938
5365013756614299648,177.69168,3.7261866,0.2698045
5365013206858485760,177.6787,3.7146969,0.153006
945827154954840064,177.64079,3.736306,0.1528074
5365012657102671872,177.63416,3.7504185,0.3509233
944646004571924480,177.18012,4.2308896,0.1550349
5365081101701500928,177.33786,4.3076714,0.4603617
944661397734713344,177.30292,4.3398795,0.06927818
945832927390885888,177.3006,4.2773645,0.07620291
944647653839366144,177.49991,4.2906576,0.03947181
5365091821939871744,177.46588,4.2344147,0.5028482
944634734577739776,177.47008,4.2424756,0.2016326
5365080826823593984,177.40094,4.2358007,0.6601956
5365081651457314816,177.43276,4.3086175,0.520237
944647378961459200,177.49033,4.3085871,0.03936895
5365092371695685632,177.48821,4.3122962,0.3531946
944650402618435584,177.43065,4.4765224,0.1276983
5365089622916616192,177.51525,4.4251786,0.3980588
5365092646573592576,177.44323,4.4084265,0.5656787
5365091547061964800,177.48103,4.4670872,0.4837806
944647928717273088,177.36995,4.2597812,0.1501552
5365104741201498112,177.83481,4.2464061,0.5341433
944637483356809216,177.81881,4.3326695,0.1342693
945828804222281728,177.76756,4.2807538,0.02642552
945831003245537280,177.80858,4.4719463,0.1507062
5365092096817778688,177.5598,4.2333097,0.5714691
944634459699832832,177.61,4.2459636,0.1492366
945826330321119232,177.63091,4.2438559,0.1841933
5365093196329406464,177.64204,4.2500774,0.5651751
944636383845181440,177.63543,4.2828173,0.1492496
944638857746343936,177.83359,4.7772847,0.1875688
944637208478902272,177.69308,4.7414681,0.1336473
944636658723088384,177.85076,4.6308394,0.09623327
5365101442666614784,177.74424,4.6149938,0.5631959
944635834089367552,177.82064,4.6585806,0.08847956
945827704710653952,177.81646,4.7053583,0.08159144
944637758234716160,177.74706,4.751527,0.07690801
5365098144131731456,177.74868,4.7486486,0.4513196
944638307990530048,177.76334,4.7182236,0.1331854
944638582868436992,177.7852,4.7076455,0.3993534
945832377635072000,177.71704,4.5180724,0.02629295
5365090997306150912,177.54742,4.5661968,0.490545
944649303106807808,177.55183,4.5541731,0.03992997
944648203595180032,177.5403,4.4866922,0.03938578
5365102542178242560,177.68089,4.3886953,0.4811816
945829903733909504,177.54042,4.4074273,0.1311542
5365148171910795264,178.50678,4.2622994,0.4830247
945796368629262336,178.53162,4.4958828,0.2820979
5365145972887539712,178.58351,4.4516387,0.5136287
5365134428015448064,178.27803,4.2678151,0.3014404
945782074978101248,178.35081,4.2315195,0.09721746
945796918385076224,178.3538,4.326068,0.07545577
5365136352160796672,178.3314,4.3004506,0.3508164
5365147347277074432,178.41044,4.3783813,0.411861
5365147072399167488,178.4299,4.3457111,0.4864009
322112960010938368,180.60896,0.75125991,0.2551003
322097017092335616,180.40012,0.98166671,0.08509616
4328134978158481408,180.47566,0.92772419,0.6089756
4328134428402667520,180.45747,0.93520654,0.5166457
322099765871405056,180.38347,0.95919107,0.08202603
321051380376692736,180.41728,0.86074852,0.1106062
4328124532798017536,180.50665,0.8371145,0.517284
321050555742971904,180.48382,0.8301177,0.1112607
322103064406288384,180.31237,0.77881731,0.07837124
322098941237684224,180.25368,0.86234494,0.08605838
322100590505125888,180.23784,0.84586656,0.1473342
322099490993498112,180.27616,0.79939548,0.08490854
322100865383032832,180.30798,1.0158905,0.102622
321037636481345536,180.31144,0.93982708,0.08527029
321039560626694144,180.26394,1.0032828,0.08532555
4328123983042203648,180.28026,1.0181374,0.4999326
321027191120881664,180.08572,1.0353707,0.1985256
4328112987925925888,180.04534,1.0246697,0.5108641
321025816731346944,180.14577,0.92153043,0.08602432
4328113262803832832,180.12641,1.0308646,0.4519474
4328112438170112000,180.17792,1.0045754,0.6100715
4328105841100345344,180.20045,0.88802224,0.6115096
321028565510416384,180.18358,0.93154793,0.1255528
4328105291344531456,180.20068,0.92845884,0.6074631
321036811847624704,180.31576,0.89719675,0.08521476
4328113537681739776,180.24688,0.90638954,0.6991243
4328125907187552256,180.63225,0.6982297,0.4340577
4328125357431738368,180.54587,0.69293922,0.1301984
4328136077670109184,180.70192,0.57538496,0.5185397
4328137452059643904,180.68183,0.60877637,0.5177991
321042309405763584,180.50892,0.55165882,0.2571225
322116808301635584,180.49062,0.61332246,0.0786062
322112685133031424,180.52648,0.57460613,0.06454135
321043408917391360,180.48124,0.5904926,0.07536303
321042859161577472,180.50253,0.58289706,0.07806252
322113234888845312,180.45095,0.69389167,0.1251869
322112135377217536,180.52342,0.66141474,0.07826652
4328115461827088384,180.45794,0.63831207,0.09966375
321052205010413568,180.69381,0.36767999,0.07746531
4328136627425923072,180.65299,0.41518784,0.2880087
321042584283670528,180.61321,0.49690176,0.3332373
321056603056924672,180.65781,0.47256657,0.09969305
321041484772042752,180.54871,0.55857505,0.07792728
321045333062739968,180.58901,0.61914475,0.1095759
322114334400473088,180.59634,0.59166588,0.2454045
4328126456943366144,180.59634,0.60563735,0.3480389
321029115266230272,180.03362,0.67386734,0.0855497
321033788190648320,180.1738,0.61299003,0.1248876
4327104185286021120,180.09438,0.6381718,0.4979156
321034612824369152,180.33204,0.50320853,0.1570069
4328103642077089792,180.29027,0.5152974,0.5662872
4328106390856159232,180.33397,0.469305,0.5655214
321031864045299712,180.3152,0.49791637,0.08465419
322101690016753664,180.27368,0.45973925,0.0617091
321034887702276096,180.28721,0.46581066,0.503831
321039010870880256,180.30245,0.67601842,0.2460785
4328102542565462016,180.239,0.70168517,0.4307648
4328114087437553664,180.29783,0.66371149,0.4998667
322101415138846720,180.32655,0.5400843,0.07698782
322103614162102272,180.18276,0.62100221,0.1100556
4327106384309276672,180.18234,0.60171003,0.5656612
321034337946462208,180.20809,0.57104819,0.08557518
321033238434834432,180.19308,0.6127624,0.1093318
321035162580183040,180.20652,0.60251514,0.1102634
321053854277855232,180.63064,0.14499879,0.209981
4328127281577086976,180.58176,0.32795512,0.567282
4328140475716620288,180.68292,0.24804199,0.4500618
321052479888320512,180.63976,0.27508141,0.1801139
321054404033669120,180.65738,0.2693585,0.1043807
321044233551112192,180.39357,0.34745742,0.03859494
322104713673730048,180.37455,0.3513239,0.1050408
4328117935728250880,180.45589,0.2878819,0.6899698
4328126731821273088,180.54924,0.3245175,0.5922642
4328128381088714752,180.57288,0.26643752,0.496351
4328129755478249472,180.58078,0.19553078,0.6389
4328128930844528640,180.60891,0.22868369,0.4398317
321042034527856640,180.37592,0.408131,0.06206989
322115433912100864,180.39371,0.37452994,0.104207
4328116286460809216,180.42695,0.41425185,0.5114654
4328116836216623104,180.42322,0.39210469,0.5330514
4328127831332900864,180.62434,0.36723604,0.4962166
4328125632309645312,180.58357,0.4612484,0.5199313
4328126182065459200,180.58355,0.39265616,0.5202415
4328128106210807808,180.6047,0.41806738,0.5200403
321035712335996928,180.37273,0.66719924,0.1252062
321041209894135808,180.38225,0.62466278,0.1298918
321041759649949696,180.35648,0.54534632,0.07770932
4328114637193367552,180.35392,0.57028853,0.4959949
4328116011582902272,180.41203,0.58388314,0.1318482
4328115736704995328,180.48198,0.50289627,0.5516749
4328115186949181440,180.41469,0.50187086,0.4997838
4328127556454993920,180.51719,0.39942309,0.505302
4329288365889572864,182.66045,0.14458618,0.4359588
323241883977410560,182.67186,0.047043032,0.3832429
4329298261494222848,182.71208,0.051381447,0.6589377
322178106074884096,182.47477,0.011267966,0.09937217
4329178689604702208,182.53828,0.0070264297,0.3429874
4329277370773295104,182.49413,0.046370225,0.4631112
4329277095895388160,182.52362,0.10853467,0.3015119
323243258366945280,182.61856,0.060132811,0.07848318
4329252082005856256,182.25264,0.54047921,0.4993874
4328228986402656256,182.18271,0.55774201,0.6100836
4328221839577075712,182.13068,0.60729696,0.6091061
322170409493489664,182.17381,0.57482367,0.128667
323227865204156416,182.12763,0.37997421,0.4004463
4329253731273297920,182.26448,0.35666707,0.5395626
4328231185425911808,182.22239,0.36949775,0.4668984
4328231735181725696,182.23793,0.35562284,0.4832512
4328230085914284032,182.18702,0.41664018,0.5252127
4329263626877947904,182.38592,0.42094031,0.4705082
4329273522482597888,182.40088,0.39377353,0.5385618
322167935592327168,182.3014,0.44899163,0.121431
4329263077122134016,182.30559,0.38593773,0.525266
4329262527366320128,182.37081,0.40244552,0.4812084
4328230635670097920,182.26296,0.41189601,0.6099082
322167385836513280,182.27832,0.47330678,0.02002256
4329251532250042368,182.18923,0.51594976,0.6081397
4329200404959350784,182.25288,0.022153379,0.5567762
322161063644653568,182.11872,0.16357377,0.0354113
323239684954155008,182.13044,0.1365033,0.03487337
4327964553856176128,182.14593,0.080683288,0.6404347
323242433733224448,182.35576,0.093007739,0.1288968
322169859737675776,182.36617,0.023614361,0.2039831
4328233934204981248,182.17891,0.19358388,0.4989051
4328233384449167360,182.13665,0.22157226,0.524791
4329254281029111808,182.19956,0.20212586,0.5627497
323239410076248064,182.18677,0.20598349,0.09549232
322171509005117440,182.12941,0.26023962,0.1203009
4329254830784925696,182.21042,0.085069144,0.4704814
322170134615582720,182.22814,0.063803845,0.07858166
4329255380540739584,182.22775,0.085610479,0.5432003
4328232284937539584,182.27642,0.32479319,0.5407023
4329266375657017344,182.42062,0.050851084,0.6875244
4329276821017481216,182.4374,0.1550522,0.4019568
4329265825901203456,182.37722,0.1227668,0.4804017
323242983489038336,182.3557,0.30820401,0.0201692
5457503304665026560,180.08392,6.3013252,0.6273929
5439360259067236352,180.17371,6.2285423,0.1063066
5457507702711537664,180.1703,6.234148,0.5331395
5439369055160258560,180.34442,6.0231611,0.6282737
5439364107357933568,180.30322,6.1114066,0.5897329
947036068006356992,180.28522,6.1173562,0.01915526
5439361358578864128,180.28481,6.0758167,0.5172527
1827402121083906048,180.30299,6.3075938,0.155901
1827404320107161600,180.32582,6.3164787,0.135054
5439360808823050240,180.23814,6.2995095,0.2746347
1827403495473440768,180.26735,6.2800181,0.1643757
1827402670839719936,180.31377,6.2624245,0.1352005
5439365481747468288,180.22376,6.2750578,0.2729779
947040191174961152,180.2454,6.156402,0.1420629
5439362458090491904,180.19533,6.1985531,0.2295047
947051186291238912,180.70137,5.6526335,0.07529781
948100395278821376,180.70552,5.6647025,0.1328129
5439347889561423872,180.68742,5.8055624,0.557281
948097096743938048,180.59987,5.7737773,0.08681669
947052010924959744,180.59117,5.7630297,0.1409959
5439345965416075264,180.64887,5.7749666,0.4724742
5439346515171889152,180.59216,5.9584594,0.4870727
5439347064927703040,180.63757,5.9659501,0.518526
948095997232310272,180.46308,5.9372232,0.1251821
947039641419147264,180.46124,5.9508049,0.1286999
5439353661997469696,180.46393,5.9269639,0.3339784
5439353112241655808,180.54015,5.8303516,0.6998287
5439354211753283584,180.41083,6.0097966,0.4947412
5457241895775522816,180.50126,6.0103461,0.5267517
947039916297054208,180.45464,6.0283047,0.3475516
948097921377658880,180.45587,6.0359808,0.3489404
5457240521385988096,180.44976,5.9840558,0.4813351
947049811901704192,180.46792,6.0066042,0.1645988
5439348989073051648,180.68082,5.9993478,0.4229138
5439347614683516928,180.60481,5.9890907,0.653253
947048712390076416,180.57628,6.043792,0.01986295
5457507152955723776,180.37119,6.2018165,0.6791184
5439369879793979392,180.38454,6.1942699,0.3494867
5439370979305607168,180.49895,6.1599894,0.332575
947048162634262528,180.47138,6.1750774,0.3591648
5457510451490607104,180.47046,6.1812771,0.6874081
5457510726368514048,180.43819,6.2442433,0.6274005
1827404869862975488,180.37594,6.2327028,0.03851287
947036342884263936,180.40849,6.2125478,0.03627943
947038541907519488,180.45315,6.148411,0.1355476
5439370429549793280,180.3896,6.1279587,0.3354881
947038267029612544,180.41786,6.109376,0.1418264
947049262145890304,180.52732,6.0691641,0.1279379
5439370704427700224,180.49512,6.0741961,0.6772002
5439380050276536320,180.44562,6.1461263,0.5172065
948174612313696256,182.78988,5.6852547,0.07972728
948175436947417088,182.69628,5.7705505,0.1363366
948174062557882368,182.58655,5.8578411,0.07926872
5347058456166944768,182.48718,5.6629054,0.6225113
949238389847123968,182.50166,5.6992128,0.07485045
5347070275916943360,182.64794,5.6539576,0.4350001
5439231066450972672,182.58812,5.7858701,0.4839292
5439229417183531008,182.589,5.7503547,0.4902327
5439469660474200064,182.15277,6.2240792,0.5202421
1828541769868929024,182.18151,6.2566204,0.170354
948164441831139328,182.17518,6.2212573,0.267457
5439255530584690688,182.19435,5.995673,0.4905683
5439254705950969856,182.16263,6.0151969,0.438477
949222996684335104,182.2719,6.0307011,0.1687995
5439243710834692096,182.22131,5.9960729,0.2376756
948164166953232384,182.38992,6.0400828,0.1683204
949223271562242048,182.30783,6.0402568,0.09545085
949224371073869824,182.24732,6.0699058,0.119317
948163067441604608,182.14744,6.1599383,0.09634386
948164716709046272,182.20106,5.6902381,0.1356774
5439230241817251840,182.45407,5.6637633,0.4897685
5439231616206786560,182.38079,5.7443262,0.5122593
5439241236933529600,182.32212,5.7158152,0.293971
5439240687177715712,182.3165,5.6924063,0.2937437
949239489358751744,182.35186,5.690895,0.09349753
5439252232049807360,182.13564,5.8296063,0.3292037
5439241511811436544,182.24776,5.849333,0.4899393
5439251957171900416,182.2123,5.8993477,0.489206
5439250857660272640,182.21792,5.8692583,0.614461
949227944486660096,182.29838,5.6850283,0.1042481
5439239862543994880,182.27898,5.6742695,0.4878753
948162517685790720,182.26361,5.6983392,0.1274527
949228219364567040,182.26926,5.7059782,0.104445
948163892075325440,182.29647,5.7354455,0.0799408
5439239312788180992,182.28109,5.7316052,0.2349754
5439251407416086528,182.24845,5.7481798,0.4868459
5439254156195155968,182.13615,5.9927273,0.4944034
5439252781805621248,182.19629,5.9347457,0.236867
948165816220674048,182.21365,5.9601044,0.1045253
5439252506927714304,182.18418,5.9653304,0.4948778
5439242611323064320,182.28789,5.9033023,0.4775769
948161967929976832,182.26692,5.8676525,0.3702539
5439242061567250432,182.29577,5.8661129,0.4893512
949226020341311488,182.28147,5.8693244,0.2384636
5439243161078878208,182.25769,5.9516637,0.4868174
949225745463404544,182.23531,5.93109,0.2375811
5439228867427717120,182.47213,5.6590364,0.6248823
5439240962055622656,182.37305,5.7777805,0.4975023
949222721806428160,182.31842,5.9923406,0.1241788
5439232165962600448,182.39999,5.8839068,0.4558226
1827375457926932480,181.42915,7.0326171,0.04001043
5439430078055600128,181.42723,7.0073171,0.6209002
1827374358415304704,181.43548,7.0133682,0.1230347
1827376282560653312,181.56573,6.8383917,0.01902821
5439430627811414016,181.51701,6.7995494,0.6324775
1827375183049025536,181.58246,6.7861813,0.1694987
5439432002200948736,181.44685,6.3502215,0.2282091
1827348519892051968,181.52112,6.3809463,0.1371908
5439432277078855680,181.54281,6.3590177,0.5684267
1827363088421120000,181.43974,6.4987901,0.1408464
1827357865740888064,181.44699,6.4390549,0.2283284
1827346870624610304,181.70706,6.3970988,0.3161108
1827349069647865856,181.62818,6.4796133,0.1678343
5439434201224204288,181.46169,6.5335604,0.2272544
1827362813543213056,181.48257,6.4915162,0.1036258
1828545893037533184,182.0563,6.364237,0.1372855
1827336700142053376,181.96377,6.4100901,0.1902071
5439455916578852864,182.00901,6.4025586,0.5073082
5439443547073040384,181.7864,6.6818685,0.5089602
1827337799653681152,181.8367,6.5205569,0.1015425
1827338624287401984,181.88036,6.5914081,0.1409194
1827340548432750592,181.85087,6.5425642,0.1300435
1827351818426935296,181.79877,6.5933539,0.03087981
5439443272195133440,181.78753,6.369832,0.5012586
5439444371706761216,181.81554,6.3542803,0.4987157
1827351268671121408,181.80525,6.482256,0.1450872
5439444096828854272,181.84774,6.4383401,0.5003806
1827337524775774208,181.81458,6.4624846,0.1387436
1827350993793214464,181.86201,6.3541045,0.03085382
1827336425264146432,181.86105,6.3852084,0.1366119
1827336150386239488,181.81557,6.5013846,0.1445006
1827339174043215872,181.83861,6.4960998,0.03742155
5439453717555597312,181.94356,6.4887198,0.4398992
1827335875508332544,181.88875,6.5129491,0.03078649
1827348245014145024,181.71085,6.4193822,0.1013015
1827348794769958912,181.66906,6.4940788,0.1006151
583310748030101504,182.98584,3.3628476,0.132645
582257136684263424,182.97376,3.3856762,0.1997868
583335487041726464,183.17201,3.2288855,0.4096535
5346969395725094912,183.14392,3.219146,0.4839151
5346977916940210176,183.06695,3.3353165,0.4030289
5346976542550675456,183.1172,3.2641233,0.4842428
583309098762659840,183.11449,3.4555376,0.1295909
5346980390841372672,183.13904,3.445659,0.4839717
5346989461812301824,183.00115,3.4570396,0.4087389
583307174617311232,183.0599,3.4444767,0.1292596
583320918512658432,183.0371,3.3486068,0.1326715
582260435219146752,183.04483,3.3577888,0.1475072
5346980665719279616,183.04454,3.4265209,0.3990921
5346978191818117120,183.08278,3.3737923,0.6677325
583325041681262592,183.06352,3.3927674,0.4000712
583345657524283392,183.50894,2.9926105,0.01953991
5346954552318119936,183.44029,2.9598771,0.4877402
5346954002562306048,183.46853,2.9095285,0.4712773
5346955651829747712,183.49063,2.9382392,0.486682
5346946305980911616,183.52939,3.0923456,0.5730222
5346948230126260224,183.4961,3.1419094,0.3381507
5348166488959504384,183.41937,3.1511684,0.4073765
583333013140563968,183.32334,3.0638293,0.07373859
5348162365790900224,183.34748,3.1645157,0.6548517
583343458501027840,183.37335,3.028676,0.4063048
5346967196701839360,183.18496,3.1813458,0.4862444
5346967471579746304,183.26149,3.2603415,0.3531703
5346965547434397696,183.20994,3.282389,0.4738439
583331913628936192,183.24322,3.2474265,0.4087442
5348166214081597440,183.4742,3.2284673,0.5020511
583342908745213952,183.43095,3.1788802,0.07380065
5346958950364631040,183.40002,3.2175253,0.6469634
5346968845969281024,183.21396,3.3826347,0.5572592
5346968296213467136,183.21237,3.4044926,0.5903071
5346955376951840768,183.32331,3.2424867,0.4021455
5458392809974550528,177.28872,5.7317161,0.6718079
944791689862604800,177.5029,5.6553344,0.07503393
944797737176557568,177.50014,5.7139428,0.07511221
945857391524603904,177.51061,5.708058,0.0731882
945847495919953920,177.46438,5.6536047,0.0822293
944791140106790912,177.46517,5.6610366,0.07263124
944800211077720064,177.47581,5.6867149,0.07655784
945845022018791424,177.47971,5.6794567,0.07346659
945848045675767808,177.48379,5.6639349,0.07626452
945855742257162240,177.48888,5.7806688,0.07547559
944798836688185344,177.40033,5.6986487,0.07480536
945848595431581696,177.47209,5.7007857,0.07431127
5458382089736179712,177.47506,5.7002636,0.07547793
944800485955627008,177.42941,5.6892874,0.07222258
5458380715346644992,177.50795,5.9720794,0.545391
5458384013881528320,177.49994,5.9162109,0.5018495
945846396408326144,177.39114,5.8373272,0.07527687
5458381814858272768,177.47407,5.8714976,0.5071002
945844197385070592,177.45497,5.8646449,0.04535285
5458391160707108864,177.3823,5.6936743,0.6382017
945844747140884480,177.35782,5.6902544,0.07502236
945849420065302528,177.39112,5.7823356,0.07581793
944795538153302016,177.42521,5.7861754,0.103124
5458368620718739456,177.75169,5.6973755,0.2057451
5458368895596646400,177.79436,5.663284,0.5359454
5458369720230367232,177.84748,5.8180047,0.4350188
945866737373440000,177.81406,5.8258018,0.1327997
5458379615835017216,177.57098,5.6478641,0.4914062
944791414984697856,177.58945,5.6759888,0.07441138
945859590547859456,177.57946,5.6675378,0.07658952
945858765914138624,177.69201,5.676428,0.07393393
944792239618418688,177.673,5.6603133,0.07472035
944790590350977024,177.68024,5.6879052,0.07485925
945860415181580288,177.6371,5.6660729,0.07442617
5457371913025507328,177.65044,5.7273393,0.4721028
5458369445352460288,177.65766,5.7165831,0.5342024
944790315473070080,177.6279,5.667782,0.1230816
5458371919253622784,177.70383,5.689082,0.5383045
5457369714002251776,177.76333,5.7694477,0.533427
5457382908141785088,177.81827,6.2841165,0.5118316
5458630854241964032,177.72331,6.1984346,0.4487275
945868661518788608,177.7741,6.1799655,0.07962834
945856292012976128,177.59812,6.0228445,0.07479149
5458381265102458880,177.56821,6.0031405,0.508253
945856566890883072,177.67293,6.1058272,0.1753788
945855192501348352,177.64902,6.0822393,0.07571919
5458373568521064448,177.65831,6.0799348,0.5073942
945871135419951104,177.79258,6.0249104,0.08442739
945867012251346944,177.83002,6.1483517,0.3537321
5458373018765250560,177.78052,6.0915992,0.4989267
945870585664137216,177.74132,6.0873283,0.07422332
5457383457897598976,177.75494,6.1205767,0.4926956
5458369170474553344,177.845,5.9875862,0.4482657
945868386640881664,177.8071,5.9773719,0.07379939
5457374386926669824,177.53739,5.9781467,0.3889246
945860140303673344,177.57206,5.9051576,0.07518942
5458380165590831104,177.52541,5.8749648,0.5035081
5457374112048762880,177.54527,5.9356982,0.44811
944798561810278400,177.55728,5.9371409,0.07511833
944798286932371456,177.57245,5.7016268,0.07567072
945857666402510848,177.53277,5.6898398,0.07306893
944797462298650624,177.62089,5.7901556,0.07509638
5457372462781321216,177.65553,5.8248726,0.5097593
5458372743887343616,177.68572,5.9170066,0.5026876
5458372194131529728,177.65703,5.9011367,0.4972539
5457373012537135104,177.66258,5.8982183,0.5020705
5458369995108274176,177.63332,5.8531184,0.5084341
5458370819741995008,177.64001,5.8759467,0.5085542
5457372187903414272,177.63991,5.8910367,0.3543595
5457343050845278208,178.48982,5.6798068,0.3985604
5457343600601092096,178.49179,5.7019643,0.2706084
5457333979874349056,178.57046,5.8629323,0.4528893
945925286367619072,178.52828,5.8337128,0.03932855
5457353771083649024,178.33957,5.6614732,0.6129522
945915115885062144,178.40541,5.7101733,0.0753857
5457344700112719872,178.43579,5.7104368,0.3979723
945911542472271872,178.43959,5.6935318,0.4509079
946973945599387648,178.50059,5.7735473,0.0514928
945910717838551040,178.48782,5.8022048,0.05143315
5457342775967371264,178.45127,5.7637747,0.6615822
5457407097397596160,178.46135,6.2098274,0.6861439
5457413144711548928,178.50469,6.2507927,0.5150726
5457357069618532352,178.25667,6.0024834,0.5970687
5457357619374346240,178.35293,6.0129797,0.594659
5457346074502254592,178.47763,6.0389962,0.4972843
945912641983899648,178.46228,6.1561544,0.1315181
5457407372275503104,178.43678,6.12851,0.6834722
5457346624258068480,178.40359,6.0795565,0.6845683
945911267594364928,178.42432,6.0835165,0.2008575
5457346899135975424,178.42645,6.0906208,0.4394442
945902746379249664,178.21772,5.6918608,0.1334163
945901921745528832,178.18687,5.6831126,0.0825327
945880756146694144,178.13026,5.6671626,0.4364018
945902196623435776,178.15314,5.7185728,0.07845099
945881855658321920,178.14685,5.6780544,0.1727797
945903296135063552,178.19728,5.7058885,0.0799119
945899722722273280,178.16869,5.9335946,0.1075848
945877732489717760,178.10865,5.8479368,0.07789028
945903021257156608,178.1806,5.8188632,0.0755543
5457354870595276800,178.15205,5.8358151,0.4831859
945900822233901056,178.19983,5.8988526,0.07759617
5439309131776544768,181.20805,5.1461349,0.5203989
5344897366381318144,181.16692,5.1838184,0.5228466
5439307207631196160,181.18734,5.1749972,0.519775
5344897091503411200,181.20201,5.1743328,0.5219131
5439308856898637824,181.23742,5.2568969,0.2706191
5439308032264916992,181.15509,5.2472086,0.4894231
947055309459843072,181.17989,5.210019,0.1360103
5344897641259225088,181.24735,5.2109355,0.3895151
948136679162537984,181.26018,5.1642284,0.1347493
948141626964862976,181.37674,5.1267766,0.1255781
